rank,screen_grade,focus_candidate,screen_score,screen_style,screen_style_label,in_screen_2060,focus_candidate_2060,screen_style_2060,screen_style_2060_label,in_screen_1854,focus_candidate_1854,screen_style_1854,screen_style_1854_label,core_match_count,required_core_count,support_match_count,selection_score,buy_point_score,code,name,market,industry,current_price,primary_theme,signal_type,post_close_category,funding_behavior_label,funding_behavior_reason,chips_trend_4d,structure_label,turnaround_label,latest_revenue_yoy_pct,avg_3m_revenue_yoy_pct,positive_revenue_months,five_day_institutional_net_ratio_pct,broker_net_ratio_pct,return_20d_pct,return_60d_pct,volume_ratio,drawdown_from_high60_pct,liquidity_score,financial_quality_score,matched_conditions,missing_core_conditions,screen_reason
11,A,Y,89.39,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,3,89.83,83.66,2344,華邦電,TWSE,半導體,183.5,存儲記憶體,待確認,一般觀察,未明確,"法人占比 26.31% / 5日 6.18%；外資 +55,891 張，投信 +3,770 張，自營 +2,289 張；分點主力 -15,434 張，占比 -6.84%；籌碼4日上升 2/3，20日報酬 21.52%，距60日高點 -21.41%；今日法人占比相對5日均值突刺；外資方向與5日法人方向一致",2,結構未完成,業績成長,291.55,221.13,3,6.18,-6.84,21.52,46.8,1.65,-21.41,15.0,18.83,新聞/題材有催化且風險不高 | 量比介於 0.5 到 3.2 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 60日報酬為正 | 股價站上 MA20 | 20日報酬為正,,核心 5/5，加分 3/4；型態 早期起漲；結構 結構未完成；題材 存儲記憶體；資金 未明確；訊號 待確認
12,A,Y,89.3,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,4,68.45,85.94,4938,和碩,TWSE,電腦週邊,94.8,AI,3-5日延續,催化觀察,未明確,"法人占比 7.75% / 5日 29.20%；外資 -48 張，投信 +2,422 張，自營 -760 張；分點主力 -20 張，占比 -0.10%；籌碼4日上升 1/3，20日報酬 18.50%，距60日高點 -7.51%",1,回踩承接,尚未明確,11.56,13.15,3,29.2,-0.1,18.5,17.47,1.32,-7.51,12.0,9.6,新聞/題材有催化且風險不高 | 量比介於 0.5 到 3.2 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 60日報酬為正 | 股價站上 MA20 | MA20 在 MA60 之上 | 20日報酬為正,,核心 5/5，加分 4/4；型態 早期起漲；結構 回踩承接；題材 AI；資金 未明確；訊號 3-5日延續
13,A,Y,85.14,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,3,76.89,78.6,3406,玉晶光,TWSE,光電,615.0,光學,待確認,一般觀察,未明確,法人占比 6.86% / 5日 2.95%；外資 +233 張，投信 +0 張，自營 +70 張；分點主力 +65 張，占比 1.48%；籌碼4日上升 1/3，20日報酬 23.00%，距60日高點 -22.74%；外資方向與5日法人方向一致,1,結構未完成,翻轉觀察,1.63,12.13,3,2.95,1.48,23.0,6.77,2.05,-22.74,9.0,16.93,新聞/題材有催化且風險不高 | 量比介於 0.5 到 3.2 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 60日報酬為正 | 股價站上 MA20 | 20日報酬為正,,核心 5/5，加分 3/4；型態 早期起漲；結構 結構未完成；題材 光學；資金 未明確；訊號 待確認
14,A,Y,85.0,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,3,76.21,78.75,3264,欣銓,TPEX,櫃半導體,225.5,一般,待確認,一般觀察,未明確,法人占比 -16.64% / 5日 6.50%；外資 -903 張，投信 -90 張，自營 -62 張；分點主力 -467 張，占比 -7.36%；籌碼4日上升 2/3，20日報酬 14.18%，距60日高點 -16.94%,2,整理待確認,業績成長,52.26,40.59,3,6.5,-7.36,14.18,1.81,0.85,-16.94,12.0,15.85,新聞/題材有催化且風險不高 | 量比介於 0.5 到 3.2 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 60日報酬為正 | 股價站上 MA20 | 20日報酬為正,,核心 5/5，加分 3/4；型態 早期起漲；結構 整理待確認；題材 一般；資金 未明確；訊號 待確認
15,A,Y,84.91,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,3,77.18,77.07,2454,聯發科,TWSE,半導體,4210.0,AI,3-5日延續,催化觀察,未明確,"法人占比 3.61% / 5日 15.94%；外資 +1,495 張，投信 -514 張，自營 -630 張；分點主力 +1,191 張，占比 12.27%；籌碼4日上升 1/3，20日報酬 26.05%，距60日高點 -15.29%；外資方向與5日法人方向一致",1,追高風險,翻轉觀察,12.16,6.65,3,15.94,12.27,26.05,9.07,1.18,-15.29,14.0,17.91,新聞/題材有催化且風險不高 | 量比介於 0.5 到 3.2 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 60日報酬為正 | 股價站上 MA20 | 20日報酬為正,,核心 5/5，加分 3/4；型態 早期起漲；結構 追高風險；題材 AI；資金 未明確；訊號 3-5日延續
16,A,Y,83.88,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,3,70.58,80.16,2317,鴻海,TWSE,其他電子,259.5,AI,3-5日延續,催化觀察,未明確,"法人占比 -0.61% / 5日 1.08%；外資 +3,072 張，投信 -2,552 張，自營 -820 張；分點主力 -30,871 張，占比 -33.32%；籌碼4日上升 2/3，20日報酬 10.66%，距60日高點 -17.36%；外資方向與5日法人方向一致",2,整理待確認,業績成長,54.19,48.62,3,1.08,-33.32,10.66,3.8,0.89,-17.36,15.0,9.45,新聞/題材有催化且風險不高 | 量比介於 0.5 到 3.2 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 60日報酬為正 | 股價站上 MA20 | 20日報酬為正,,核心 5/5，加分 3/4；型態 早期起漲；結構 整理待確認；題材 AI；資金 未明確；訊號 3-5日延續
17,A,Y,83.69,early,早期起漲,Y,Y,early,早期起漲,N,N,,,5,4,3,71.01,78.72,4916,事欣科,TWSE,電腦週邊,106.0,光學,3-5日延續,催化觀察,未明確,法人占比 11.45% / 5日 -9.40%；外資 +814 張，投信 +0 張，自營 +51 張；分點主力 +560 張，占比 7.41%；籌碼4日上升 1/3，20日報酬 8.50%，距60日高點 -16.86%,1,整理待確認,業績成長,128.95,104.61,3,-9.4,7.41,8.5,7.83,1.63,-16.86,6.0,12.82,新聞/題材有催化且風險不高 | 量比介於 0.5 到 3.2 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 60日報酬為正 | 股價站上 MA20 | 20日報酬為正,,核心 5/5，加分 3/4；型態 早期起漲；結構 整理待確認；題材 光學；資金 未明確；訊號 3-5日延續
18,A,Y,83.39,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,3,67.51,81.58,3046,建碁,TWSE,電腦週邊,59.8,AI,待確認,暫不出手,未明確,法人占比 11.41% / 5日 24.85%；外資 +62 張，投信 +0 張，自營 +1 張；分點主力 +69 張，占比 12.50%；籌碼4日上升 0/3，20日報酬 15.22%，距60日高點 -6.56%；外資方向與5日法人方向一致,0,回踩承接,業績成長,51.65,36.27,3,24.85,12.5,15.22,11.99,0.98,-6.56,0.0,14.04,新聞/題材有催化且風險不高 | 量比介於 0.5 到 3.2 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 60日報酬為正 | 股價站上 MA20 | 20日報酬為正,,核心 5/5，加分 3/4；型態 早期起漲；結構 回踩承接；題材 AI；資金 未明確；訊號 待確認
19,A,Y,83.28,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,3,67.57,80.97,6121,新普,TPEX,櫃電腦週邊,412.0,BBU,5-10日波段,波段布局,未明確,法人占比 41.80% / 5日 34.38%；外資 +476 張，投信 +8 張，自營 +23 張；分點主力 -222 張，占比 -18.30%；籌碼4日上升 1/3，20日報酬 13.66%，距60日高點 -15.49%；外資方向與5日法人方向一致,1,整理待確認,翻轉觀察,12.34,9.3,3,34.38,-18.3,13.66,8.42,1.18,-15.49,7.0,16.22,新聞/題材有催化且風險不高 | 量比介於 0.5 到 3.2 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 60日報酬為正 | 股價站上 MA20 | 20日報酬為正,,核心 5/5，加分 3/4；型態 早期起漲；結構 整理待確認；題材 BBU；資金 未明確；訊號 5-10日波段
20,A,Y,83.0,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,3,64.63,83.2,1513,中興電,TWSE,電機機械,170.0,重電,5-10日波段,波段布局,未明確,"法人占比 21.47% / 5日 52.94%；外資 +1,325 張，投信 +0 張，自營 -453 張；分點主力 +7,950 張，占比 53.07%；籌碼4日上升 0/3，20日報酬 7.94%，距60日高點 -15.42%；外資方向與5日法人方向一致；分點主力買超占比偏高",0,整理待確認,翻轉觀察,3.83,5.25,3,52.94,53.07,7.94,8.63,1.09,-15.42,7.0,16.48,新聞/題材有催化且風險不高 | 量比介於 0.5 到 3.2 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 60日報酬為正 | 股價站上 MA20 | 20日報酬為正,,核心 5/5，加分 3/4；型態 早期起漲；結構 整理待確認；題材 重電；資金 未明確；訊號 5-10日波段
21,A,Y,81.94,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,2,80.55,84.22,2436,偉詮電,TWSE,半導體,69.1,AI,3-5日延續,催化觀察,未明確,"法人占比 -4.53% / 5日 25.02%；外資 +276 張，投信 +0 張，自營 -510 張；分點主力 +1,780 張，占比 22.76%；籌碼4日上升 1/3，20日報酬 22.08%，距60日高點 -16.24%；外資方向與5日法人方向一致；分點主力買超占比偏高",1,整理待確認,業績成長,42.93,29.11,3,25.02,22.76,22.08,-10.95,1.28,-16.24,4.0,16.89,新聞/題材有催化且風險不高 | 量比介於 0.5 到 3.2 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 股價站上 MA20 | 20日報酬為正,,核心 5/5，加分 2/4；型態 早期起漲；結構 整理待確認；題材 AI；資金 未明確；訊號 3-5日延續
22,A,Y,81.92,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,2,80.4,84.3,2049,上銀,TWSE,電機機械,373.5,機器人,待確認,一般觀察,①長線建倉,"法人占比 4.85% / 5日 6.70%；外資 +461 張，投信 +0 張，自營 -231 張；分點主力 +1,921 張，占比 14.99%；籌碼4日上升 3/3，20日報酬 24.50%，距60日高點 -12.32%；外資方向與5日法人方向一致",3,整理待確認,業績成長,33.94,31.24,3,6.7,14.99,24.5,-0.8,0.94,-12.32,12.0,16.15,新聞/題材有催化且風險不高 | 量比介於 0.5 到 3.2 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 股價站上 MA20 | 20日報酬為正,,核心 5/5，加分 2/4；型態 早期起漲；結構 整理待確認；題材 機器人；資金 ①長線建倉；訊號 待確認
23,A,Y,80.87,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,2,75.9,84.69,1504,東元,TWSE,電機機械,70.6,AI,待確認,一般觀察,未明確,"法人占比 21.47% / 5日 30.53%；外資 +3,612 張，投信 +0 張，自營 +59 張；分點主力 +9,443 張，占比 41.60%；籌碼4日上升 2/3，20日報酬 6.49%，距60日高點 -21.21%；外資方向與5日法人方向一致；分點主力買超占比偏高",2,結構未完成,翻轉觀察,13.81,8.17,3,30.53,41.6,6.49,-2.08,2.08,-21.21,10.0,15.82,新聞/題材有催化且風險不高 | 量比介於 0.5 到 3.2 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 股價站上 MA20 | 20日報酬為正,,核心 5/5，加分 2/4；型態 早期起漲；結構 結構未完成；題材 AI；資金 未明確；訊號 待確認
24,A,Y,80.41,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,2,77.22,80.71,2345,智邦,TWSE,通訊網路,2300.0,AI,待確認,一般觀察,未明確,法人占比 9.90% / 5日 -13.36%；外資 +447 張，投信 -169 張，自營 +38 張；分點主力 +148 張，占比 5.12%；籌碼4日上升 2/3，20日報酬 10.05%，距60日高點 -18.58%,2,結構未完成,業績成長,71.69,63.14,3,-13.36,5.12,10.05,-6.88,1.16,-18.58,12.0,15.91,新聞/題材有催化且風險不高 | 量比介於 0.5 到 3.2 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 股價站上 MA20 | 20日報酬為正,,核心 5/5，加分 2/4；型態 早期起漲；結構 結構未完成；題材 AI；資金 未明確；訊號 待確認
25,A,Y,78.96,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,2,70.88,81.38,3265,台星科,TPEX,櫃半導體,173.0,一般,待確認,一般觀察,未明確,法人占比 7.00% / 5日 13.22%；外資 +221 張，投信 +0 張，自營 -31 張；分點主力 -576 張，占比 -21.12%；籌碼4日上升 1/3，20日報酬 14.95%，距60日高點 -15.40%；外資方向與5日法人方向一致,1,整理待確認,翻轉觀察,6.55,10.73,3,13.22,-21.12,14.95,-6.99,2.32,-15.4,4.0,14.46,新聞/題材有催化且風險不高 | 量比介於 0.5 到 3.2 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 股價站上 MA20 | 20日報酬為正,,核心 5/5，加分 2/4；型態 早期起漲；結構 整理待確認；題材 一般；資金 未明確；訊號 待確認
26,B,Y,81.53,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,4,4,4,63.96,89.79,2362,藍天,TWSE,電腦週邊,49.9,AI,3-5日延續,催化觀察,未明確,"法人占比 34.26% / 5日 1.51%；外資 +1,404 張，投信 +0 張，自營 -2 張；分點主力 -285 張，占比 -13.92%；籌碼4日上升 2/3，20日報酬 19.09%，距60日高點 -4.22%；今日法人占比相對5日均值突刺；外資方向與5日法人方向一致",2,回踩承接,尚未明確,-8.06,10.59,2,1.51,-13.92,19.09,22.15,1.67,-4.22,4.0,11.02,新聞/題材有催化且風險不高 | 量比介於 0.5 到 3.2 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 60日報酬為正 | 股價站上 MA20 | MA20 在 MA60 之上 | 20日報酬為正,最新月營收年增 > 0,核心 4/5，加分 4/4；型態 早期起漲；結構 回踩承接；題材 AI；資金 未明確；訊號 3-5日延續
27,B,Y,72.2,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,4,4,2,70.86,78.2,3010,華立,TWSE,電子通路,127.5,CoWoS,待確認,一般觀察,未明確,法人占比 -33.84% / 5日 32.54%；外資 -296 張，投信 +0 張，自營 +4 張；分點主力 -188 張，占比 -21.78%；籌碼4日上升 0/3，20日報酬 13.33%，距60日高點 -11.46%,0,整理待確認,業績成長,31.45,24.5,3,32.54,-21.78,13.33,-7.61,0.89,-11.46,4.0,15.25,新聞/題材有催化且風險不高 | 量比介於 0.5 到 3.2 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | 股價站上 MA20 | 20日報酬為正,MA60 在 MA120 之上,核心 4/5，加分 2/4；型態 早期起漲；結構 整理待確認；題材 CoWoS；資金 未明確；訊號 待確認
28,A,N,85.25,early,早期起漲,Y,N,early,早期起漲,Y,N,continuation,強勢續攻,5,4,4,63.71,71.61,6214,精誠,TWSE,資訊服務,172.0,AI,3-5日延續,催化觀察,未明確,法人占比 -2.89% / 5日 -8.54%；外資 -23 張，投信 +0 張，自營 -29 張；分點主力 +819 張，占比 45.53%；籌碼4日上升 1/3，20日報酬 25.09%，距60日高點 0.00%；外資方向與5日法人方向一致；分點主力買超占比偏高,1,平台突破,業績成長,31.82,51.51,3,-8.54,45.53,25.09,32.31,0.85,0.0,7.0,9.3,新聞/題材有催化且風險不高 | 量比介於 0.5 到 3.2 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 60日報酬為正 | 股價站上 MA20 | MA20 在 MA60 之上 | 20日報酬為正,,核心 5/5，加分 4/4；型態 早期起漲；結構 平台突破；題材 AI；資金 未明確；訊號 3-5日延續
29,A,N,84.68,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,5,4,4,60.54,72.7,2347,聯強,TWSE,電子通路,90.9,AI,待確認,暫不出手,未明確,法人占比 21.62% / 5日 14.67%；外資 +540 張，投信 +233 張，自營 -139 張；分點主力 -202 張，占比 -6.39%；籌碼4日上升 1/3，20日報酬 8.21%，距60日高點 -7.53%；外資方向與5日法人方向一致,1,回踩承接,業績成長,126.88,130.53,3,14.67,-6.39,8.21,8.09,0.6,-7.53,8.0,10.08,新聞/題材有催化且風險不高 | 量比介於 0.5 到 3.2 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 60日報酬為正 | 股價站上 MA20 | MA20 在 MA60 之上 | 20日報酬為正,,核心 5/5，加分 4/4；型態 早期起漲；結構 回踩承接；題材 AI；資金 未明確；訊號 待確認
